id,Title,Year,Rating,Genre,Director,Writer,Cast,Language,Country,Type
2114461,Authors Anonymous,2014,PG-13,Comedy,Ellie Kanner,David Congalton,"Kaley Cuoco-Sweeting, Jonathan Bennett, Tricia Helfer, Teri Polo",English,USA,movie
2261983,American Rescue Squad,2014,Not Rated,"Action, Comedy, Musical",Elliot Diviney,"Adam Diviney, Elliot Diviney","Tony D. Czech, Douglas Sidney, KariAnn Craig, Roger Wayne",English,USA,movie
3196212,The Great Red Dragon,2013,TV-14,"Crime, Drama, Mystery",Elodie Keene,"Bruno Heller (created by), Jordan Harper","Simon Baker, Robin Tunney, Tim Kang, Owain Yeoman",English,USA,episode
2655420,Gather No Moss,2013,Not Rated,Short,Emile Doucette,N/A,"Jon Benjamin, Sunkwon Ha, Jesse Haskell, Brian Wright",English,USA,movie
2846682,HankWatch,2013,TV-PG,"Comedy, Drama",Emile Levisetti,"Andrew Lenchewski (creator), John P. Rogers (creator), Andrew Lenchewski, Jeff Drayer","Mark Feuerstein, Paulo Costanzo, Reshma Shetty, Brooke D'Orsay",English,USA,episode
2952034,Lawson Translation,2013,TV-PG,"Comedy, Drama",Emile Levisetti,"Andrew Lenchewski (creator), John P. Rogers (creator), Constance M. Burge","Mark Feuerstein, Paulo Costanzo, Reshma Shetty, Brooke D'Orsay",English,USA,episode
2978822,World's Busiest Border Crossing,2013,TV-G,Documentary,Eoin O'Shea,N/A,"Eric Meyers, Frank Jaramillo",English,USA,movie
1684233,Welcome to the Punch,2013,R,"Action, Crime, Thriller",Eran Creevy,Eran Creevy,"James McAvoy, Mark Strong, Andrea Riseborough, Johnny Harris",English,"UK, USA",movie
2745708,Resurrection,2013,TV-14,"Crime, Drama, Mystery",Eric A. Pot,"Shane Brennan (created by), Dave Kalstein, Gil Grant","Chris O'Donnell, Daniela Ruah, Eric Christian Olsen, Barrett Foa","English, Spanish",USA,episode
3236398,Windfall,2014,TV-PG,"Crime, Drama, Mystery",Eric A. Pot,"Shane Brennan (created by), Gil Grant","Chris O'Donnell, Daniela Ruah, Eric Christian Olsen, Barrett Foa",English,USA,episode
2771738,Fast Breakup,2013,TV-PG,Comedy,Eric Appel,"Scott Silveri (creator), Lesley Wake, Mathew Harawitz","Matthew Perry, Laura Benanti, Julie White, Suzy Nakamura",English,USA,episode
3218290,Stay in or Bail Out,2013,TV-PG,Comedy,Eric Appel,"Mark Cullen (creator), Robb Cullen (creator), Warren Lieberstein","James Caan, Maggie Lawson, Benjamin Koldyke, Griffin Gluck",English,USA,episode
3984414,The Luigi0730 Movie: Theatrical Edition,2014,Unrated,Comedy,"Eric Arnold, David Gattis",N/A,"Eric Arnold, David Gattis",English,USA,movie
2322392,The Dead Will Rise 2,2013,Unrated,Horror,"Eric Badik, Nathan Pelland",Jordan Salkil,"Lee Godwin, John Frederick Klenk, Victoria Meyers, Kayla Elizabeth",English,USA,movie
1911658,Penguins of Madagascar,2014,PG,"Animation, Adventure, Comedy","Eric Darnell, Simon J. Smith","John Aboud (screenplay), Michael Colton (screenplay), Eric Darnell (characters), Tom McGrath (characters), Brandon Sawyer (screenplay)","Tom McGrath, Chris Miller, Christopher Knights, Benedict Cumberbatch",N/A,USA,movie
3088978,Give,2013,TV-14,Drama,Eric Doepel,"Christian Cummins, Dustin Street (creator)","Austin Olive, Tanesha Franklin-White, Kacy Tiller, John L. Altom",English,USA,episode
3445800,Venomous,2014,TV-14,Drama,Eric Doepel,"Christian Cummins, Dustin Street (creator)","Austin Olive, Tanesha Franklin-White, Kacy Tiller, John L. Altom",English,USA,episode
2281159,Contracted,2013,Not Rated,"Drama, Horror, Thriller",Eric England,Eric England,"Najarra Townsend, Caroline Williams, Alice Macdonald, Katie Stegeman",English,USA,movie
2425886,Chilling Visions: 5 Senses of Fear,2013,Not Rated,Horror,"Eric England, Nick Everhart, Emily Hagins, Jesse Holland, Miko Hughes, Andy Mitton","Eric England, Nick Everhart, Emily Hagins, Jesse Holland, Miko Hughes, Andy Mitton, Jack Daniel Stanley","Nicholas Tucci, Symba, Sean Leser, J.P. Valenti",English,USA,movie
2878408,Going for Broke,2013,TV-MA,Animation,Eric Espeut III,Eric Espeut III,N/A,English,USA,movie
2094018,Hours,2013,PG-13,"Drama, Thriller",Eric Heisserer,Eric Heisserer,"Paul Walker, Genesis Rodriguez, Nancy Nave, Shane Jacobsen",English,USA,movie
1608368,House Hunting,2013,R,"Mystery, Thriller",Eric Hurt,Eric Hurt,"Marc Singer, Art LaFleur, Hayley DuMond, Janey Gioiosa",English,USA,movie
2467600,Days of Wine and Roses,2013,TV-14,"Crime, Drama, Mystery",Eric Laneuville,"Bruno Heller (created by), Rebecca Perry Cutter","Simon Baker, Robin Tunney, Tim Kang, Owain Yeoman",English,USA,episode
2755644,Purity,2013,TV-14,"Crime, Drama, Mystery",Eric Laneuville,"Shane Brennan (created by), Joe Sachs","Chris O'Donnell, Daniela Ruah, Eric Christian Olsen, Barrett Foa",English,USA,episode
2802936,Committed,2013,TV-PG,"Crime, Drama",Eric Laneuville,"Christopher Murphey (creator), Allen MacDonald","Dana Delany, Jeri Ryan, Mark Valley, Geoffrey Arend",English,USA,episode
3120228,Red Listed,2013,TV-PG,"Crime, Drama, Mystery",Eric Laneuville,"Bruno Heller (created by), Rebecca Perry Cutter","Simon Baker, Robin Tunney, Amanda Righetti, Jonny Beltran",English,USA,episode
3214284,PTZD,2013,TV-14,"Drama, Fantasy, Horror",Eric Laneuville,"Stephen Carpenter (created by), David Greenwalt (created by), Jim Kouf (created by), Jim Kouf, David Greenwalt, Sean Calder (story)","David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell",English,USA,episode
3236382,Allegiance,2014,TV-14,"Crime, Drama, Mystery",Eric Laneuville,"Shane Brennan (created by), Frank Military, Andrew Bartels","Chris O'Donnell, Daniela Ruah, Eric Christian Olsen, Barrett Foa",English,USA,episode
3275770,Forest Green,2014,TV-14,"Crime, Drama, Mystery",Eric Laneuville,"Bruno Heller (created by), Jeffrey Hatcher","Simon Baker, Robin Tunney, Tim Kang, Rockmond Dunbar",English,USA,episode
3572556,The Inheritance,2014,TV-14,"Drama, Fantasy, Horror",Eric Laneuville,"Stephen Carpenter (created by), David Greenwalt (created by), Jim Kouf (created by), Dan E. Fesman","David Giuntoli, Russell Hornsby, Bitsie Tulloch, Silas Weir Mitchell",English,USA,episode
2738374,Gambler's End,2013,Unrated,"Short, Thriller",Eric Loubert,Eric Loubert,"George Avgoustis, Matthew Pickus, Arthur Surprenant",English,USA,movie
3281150,Hopeless,2013,Not Rated,"Short, Horror",Eric Loubert,Eric Loubert,"Doug Couture, Rob Putansu, Henry Frost III, Geoff Curtis",English,USA,movie
3515906,Painless,2014,TV-14,"Crime, Drama, Mystery",Eric McCormack,"Kenneth Biller (created by), Michael Sussman (created by), Jason Ning, Raf Green (executive story editor), Ali Laventhol (executive story editor), Tawnya Bhattacharya (executive story editor)","Eric McCormack, Rachael Leigh Cook, Kelly Rowan, Arjay Smith",English,USA,episode
3412936,The Duel of Fates,2013,Not Rated,Short,Eric N. Thomas,Eric N. Thomas,"Eric N. Thomas, Aaron Thomas, Harold Shaw Jr., Monica Miranda",English,USA,movie
3221698,Iron Man & Hulk: Heroes United,2013,PG,"Animation, Action, Adventure","Eric Radomski, Leo Riley","Brandon Auman, Henry Gilroy","Adrian Pasdar, Fred Tatasciore, Dee Bradley Baker, Robin Atkin Downes",English,USA,movie
2219214,The Toy Soldiers,2014,Not Rated,Drama,Erik Peter Carlson,Erik Peter Carlson,"Najarra Townsend, Constance Brenneman, Chandler Rylko, Jeanette May Steiner",English,USA,movie
1850397,The Loft,2014,R,Thriller,Erik Van Looy,"Bart De Pauw (screenplay), Wesley Strick (screenplay)","James Marsden, Rhona Mitra, Wentworth Miller, Karl Urban",English,USA,movie
2961072,Trophy Wife,2013,Not Rated,"Short, Comedy",Erin Burns,Rod Belle,"Terrance Hubbard, Steve Provenzano, Bonita Elery",English,USA,movie
3817140,The Fall,2014,TV-14,"Drama, Mystery, Sci-Fi",Eriq La Salle,"Brian K. Vaughan (developer), Stephen King (book), Alexandra McNally, Mark Bruner","Mike Vogel, Rachelle Lefevre, Alexander Koch, Eddie Cahill",English,USA,episode
2521182,Welcome to the Tombs,2013,TV-MA,"Drama, Horror, Thriller",Ernest R. Dickerson,"Frank Darabont (developer), Robert Kirkman (series of graphic novels), Tony Moore (series of graphic novels), Charlie Adlard (series of graphic novels), Glen Mazzara","Andrew Lincoln, Sarah Wayne Callies, Laurie Holden, Norman Reedus",English,USA,episode
2578760,What's Eating Dexter Morgan?,2013,TV-MA,"Crime, Drama, Mystery",Ernest R. Dickerson,"James Manos Jr. (developed for television by), Jeff Lindsay (novel), Lauren Gussis, Jennifer Yale (staff writer)","Michael C. Hall, Jennifer Carpenter, Desmond Harrington, C.S. Lee",English,USA,episode
2578790,Monkey in a Box,2013,TV-MA,"Crime, Drama, Mystery",Ernest R. Dickerson,"James Manos Jr. (developed for television by), Jeff Lindsay (novel), Tim Schlattmann, Wendy West, Jennifer Yale (staff writer)","Michael C. Hall, Jennifer Carpenter, Desmond Harrington, C.S. Lee",English,USA,episode
2948638,Too Far Gone,2013,TV-14,"Drama, Horror, Thriller",Ernest R. Dickerson,"Frank Darabont (developed by), Robert Kirkman (series of graphic novels), Tony Moore (series of graphic novels), Charlie Adlard (series of graphic novels), Seth Hoffman","Andrew Lincoln, Norman Reedus, Steven Yeun, Lauren Cohan",English,USA,episode
3184146,John Doe,2013,TV-14,"Adventure, Drama, Fantasy",Ernest R. Dickerson,"Roberto Orci (created by), Alex Kurtzman (created by), Phillip Iscove (created by), Len Wiseman (created by), Melissa Blake","Tom Mison, Nicole Beharie, Orlando Jones, Katia Winter",English,USA,episode
3316796,Alone,2014,TV-14,"Drama, Horror, Thriller",Ernest R. Dickerson,"Frank Darabont (developed by), Robert Kirkman (series of graphic novels), Tony Moore (series of graphic novels), Charlie Adlard (series of graphic novels), Curtis Gwinn","Andrew Lincoln, Norman Reedus, Steven Yeun, Lauren Cohan",English,USA,episode
3337720,Happy Endings,2014,TV-14,"Action, Adventure, Drama",Ernest R. Dickerson,"Eric Kripke (created by), David Rambo, Trey Callaway","Billy Burke, Tracy Spiridakos, Giancarlo Esposito, Zak Orth",English,USA,episode
3496740,The Jolly Roger,2014,TV-PG,"Adventure, Fantasy, Romance",Ernest R. Dickerson,"Edward Kitsis (created by), Adam Horowitz (created by), David H. Goodman","Ginnifer Goodwin, Jennifer Morrison, Lana Parrilla, Josh Dallas",English,USA,episode
3606348,Infestation,2014,TV-14,"Drama, Mystery, Sci-Fi",Ernest R. Dickerson,"Brian K. Vaughan (developer), Stephen King (book), Kelly Souders, Brian Wayne Peterson","Mike Vogel, Rachelle Lefevre, Alexander Koch, Eddie Cahill",English,USA,episode
2295722,Falcon Rising,2014,R,"Action, Adventure",Ernie Barbarash,Y.T. Parazi,"Michael Jai White, Neal McDonough, Laila Ali, Lateef Crowder",English,USA,movie
2390962,The Unknown Known,2013,PG-13,Documentary,Errol Morris,Errol Morris,"Donald Rumsfeld, Errol Morris",English,USA,movie
3905816,The Songwriter [Nashville],2014,Unrated,"Documentary, Short",Esteban Pedraza,N/A,"James House, Rebecca Moreland, Blake Stratton, Danny Flowers",English,USA,movie
2933632,According to Her,2014,Not Rated,Drama,Estelle Artus,Estelle Artus (screenplay),"Irina Abraham, Pascal Yen-Pfister, Eloise Eonnet, Pascal Escriout","English, Russian, French",USA,movie
2752736,The Stream,2013,PG,"Adventure, Comedy, Family",Estlin Feigley,"Colin Costello (screenplay), Colin Costello, Estlin Feigley (based on an idea by)","Mario Lopez, Christopher Gorham, Kelly Rutherford, Rainn Wilson",English,USA,movie
3125188,The Stream,2013,PG,"Adventure, Comedy, Family",Estlin Feigley,"Colin Costello (screenplay), Colin Costello, Estlin Feigley (based on an idea by)","Mario Lopez, Christopher Gorham, Kelly Rutherford, Rainn Wilson",English,USA,movie
2042568,Inside Llewyn Davis,2013,R,"Drama, Music","Ethan Coen, Joel Coen","Joel Coen, Ethan Coen","Oscar Isaac, Carey Mulligan, Justin Timberlake, Ethan Phillips",English,"USA, UK, France",movie
3139072,Son of Batman,2014,PG-13,"Animation, Action, Adventure",Ethan Spaulding,"Bob Kane (characters), Grant Morrison (comic book), Andy Kubert (graphic novel illustrator), James Robinson (story), Joe R. Lansdale (screenplay)","Jason O'Mara, Stuart Allan, Thomas Gibson, Morena Baccarin",English,USA,movie
1245492,This Is the End,2013,R,"Comedy, Fantasy","Evan Goldberg, Seth Rogen","Seth Rogen (screenplay), Evan Goldberg (screenplay), Seth Rogen (screen story), Evan Goldberg (screen story), Seth Rogen (short film ""Jay and Seth vs. The Apocalypse""), Jason Stone (based on the short film ""Jay and Seth vs. The Apocalypse"" by), Evan Goldberg (short film ""Jay and Seth vs. The Apocalypse"")","James Franco, Jonah Hill, Seth Rogen, Jay Baruchel","English, Spanish",USA,movie
2359427,Linsanity,2013,PG,"Documentary, Biography, Sport",Evan Leong,Aaron Strongoni (narration writer),"Daniel Dae Kim, Jeremy Lin, Ming Yao, Landry Fields","English, Mandarin",USA,movie
3396210,Greener on the Other Side,2013,TV-MA,"Short, Comedy",Evan Neff,"Bridgette Baldo, Francesca Ensler, Evan Neff, Benjamin Puleo","Michael Ryan Anderson, Bridgette Baldo, Natalie Bigelow, Ashley Graham",English,USA,movie
3691540,2013 MTV Movie Awards: Rebel Wilson Interrogation,2013,TV-PG,Comedy,Evan Silver,Noah Levenson,"Matt Lucas, Rebel Wilson",English,USA,movie
3299998,Jenga Unchained,2013,Not Rated,"Short, Comedy",Evan Watkins,Owen Robinson,"Amalia Fite, Jocelyn Hall, Colin Hughes, Owen Robinson",English,USA,movie
3153624,The Change Up,2013,TV-PG,Comedy,Eyal Gordin,"Robb Cullen (creator), Mark Cullen (creator), Joe Lawson","James Caan, Maggie Lawson, Benjamin Koldyke, Griffin Gluck",English,USA,episode
3218298,Play Hard or Go Home,2013,TV-PG,Comedy,Eyal Gordin,"Robb Cullen (creator), Mark Cullen (creator), Gregg Mettler","James Caan, Maggie Lawson, Benjamin Koldyke, Griffin Gluck",English,USA,episode
2806772,"Effortless Mastery of Melody, Harmony & Rhythm",2013,Not Rated,Music,Falk Willis,N/A,Kenny Werner,English,USA,movie
3494066,Distressed,2014,Unrated,"Short, Comedy, Drama",Fay Hsieh-Lewis,Fay Hsieh-Lewis,"Kayvon Edson, Nico Hammill, Anthony Medel, Amanda Watkins",English,USA,movie
1288558,Evil Dead,2013,R,Horror,Fede Alvarez,"Fede Alvarez (screenplay), Rodo Sayagues (screenplay), Sam Raimi (based on the motion picture ""The Evil Dead"",  written by)","Jane Levy, Shiloh Fernandez, Lou Taylor Pucci, Jessica Lucas",English,USA,movie
3400348,I Am Britney Jean,2013,TV-14,Documentary,"Fenton Bailey, Randy Barbato",Craig Constantine (story),"Britney Spears, Adam Leber, Larry Rudolph, Baz Halpin",English,USA,movie
2494586,Boom De Yah Da,2013,TV-14,"Crime, Drama, Mystery",Felix Enriquez Alcala,"Robert King (creator), Michelle King (creator), Nichelle D. Tramble","Julianna Margulies, Matt Czuchry, Archie Panjabi, Alan Cumming",English,USA,episode
2713424,Restoration,2013,TV-14,"Crime, Drama, Mystery",Felix Enriquez Alcala,"Jeff Davis (creator), Jim Clemente, Janine Sherman Barrois","Joe Mantegna, Shemar Moore, Matthew Gray Gubler, A.J. Cook",English,USA,episode
3481150,Mr. & Mrs. Anderson,2014,TV-14,"Crime, Drama, Mystery",Felix Enriquez Alcala,"Jeff Davis (created by), Kimberly A. Harrison","Joe Mantegna, Shemar Moore, Matthew Gray Gubler, A.J. Cook",English,USA,episode
3598178,John Leguizamo's Ghetto Klown,2014,TV-MA,Comedy,Fisher Stevens,John Leguizamo,John Leguizamo,English,USA,movie
1838520,The Truth About Emanuel,2013,Not Rated,"Drama, Thriller",Francesca Gregorini,"Francesca Gregorini (screenplay), Sarah Thorp (story), Francesca Gregorini (story)","Kaya Scodelario, Jessica Biel, Alfred Molina, Frances O'Connor",English,USA,movie
1951264,The Hunger Games: Catching Fire,2013,PG-13,"Adventure, Sci-Fi",Francis Lawrence,"Simon Beaufoy (screenplay), Michael Arndt (screenplay), Suzanne Collins (novel)","Jennifer Lawrence, Liam Hemsworth, Jack Quaid, Taylor St. Clair",English,USA,movie
1951265,The Hunger Games: Mockingjay - Part 1,2014,PG-13,"Adventure, Sci-Fi",Francis Lawrence,"Danny Strong (screenplay), Peter Craig (screenplay), Suzanne Collins (novel)","Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson",English,USA,movie
1086772,Blended,2014,PG-13,"Comedy, Romance",Frank Coraci,"Ivan Menchell, Clare Sera","Adam Sandler, Drew Barrymore, Kevin Nealon, Terry Crews",English,USA,movie
498351,The Hero of Color City,2014,G,"Animation, Family",Frank Gladstone,"Jess Kedward (screenplay), J.P. McCormick (screenplay), Kirsty Peart (screenplay), Rich Raczelowski (screenplay)","Christina Ricci, Sean Astin, Owen Wilson, Jessica Capshaw",English,USA,movie
3236402,Spoils of War,2014,TV-14,"Crime, Drama, Mystery",Frank Military,"Shane Brennan (created by), Frank Military","Chris O'Donnell, Daniela Ruah, Eric Christian Olsen, Barrett Foa",English,USA,episode
458481,Sin City: A Dame to Kill For,2014,R,"Crime, Thriller","Frank Miller, Robert Rodriguez","Frank Miller, Frank Miller (graphic novels)","Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",English,"Cyprus, USA",movie
1935156,Jodorowsky's Dune,2013,PG-13,Documentary,Frank Pavich,N/A,"Alejandro Jodorowsky, Amanda Lear, Brontis Jodorowsky, Chris Foss","English, French, German, Spanish","USA, France",movie
2786938,Backfire,2013,TV-14,"Crime, Drama, Mystery",Frank Waldeck,"Anthony E. Zuiker (creator), Jack Gutowitz","Ted Danson, Elisabeth Shue, George Eads, Jorja Fox",English,USA,episode
3213416,Last Supper,2013,TV-14,"Crime, Drama, Mystery",Frank Waldeck,"Anthony E. Zuiker (created by), Treena Hancock, Melissa R. Byer","Ted Danson, Elisabeth Shue, George Eads, Jorja Fox",English,USA,episode
3300898,The Lost Reindeer,2013,TV-14,"Crime, Drama, Mystery",Frank Waldeck,"Anthony E. Zuiker (created by), Gavin Harris","Ted Danson, Elisabeth Shue, George Eads, Jorja Fox",English,USA,episode
3464484,Love for Sale,2014,TV-14,"Crime, Drama, Mystery",Frank Waldeck,"Anthony E. Zuiker (created by), Andrew Dettmann","Ted Danson, Elisabeth Shue, George Eads, Jorja Fox",English,USA,episode
2675312,Cold Turkey,2013,TV-PG,"Drama, Thriller",Fred Gerber,"Sherri Cooper-Landsman (developer), Ron Koslow (created by), Jennifer Levin (developer), Allison Moore","Kristin Kreuk, Jay Ryan, Max Brown, Austin Basis",English,USA,episode
3601390,Beast Is the New Black,2014,TV-14,"Drama, Thriller",Fred Gerber,"Sherri Cooper-Landsman (developer), Jennifer Levin (developer), Ron Koslow (based on the series created by), Sherri Cooper-Landsman, Jennifer Levin","Kristin Kreuk, Jay Ryan, Sendhil Ramamurthy, Austin Basis",English,USA,episode
3353458,The Intern,2013,TV-14,Comedy,Fred Goss,"John R. Montgomery (suggested by the experiences of), David E. Kelley (created by), Joe Port, Joe Wiseman, Ryan Raddatz (executive story editor), Amy Hubbs (executive story editor), Robert Sudduth (story), Laura Krafft (staff writer), Mason Steinberg (staff writer)","Robin Williams, Sarah Michelle Gellar, James Wolk, Hamish Linklater",English,USA,episode
3355474,The Intern,2013,TV-14,Comedy,Fred Goss,"John R. Montgomery (suggested by the experiences of), David E. Kelley (creator), Joe Port, Joe Wiseman, Ryan Raddatz (executive story editor)","Robin Williams, Sarah Michelle Gellar, James Wolk, Hamish Linklater",English,USA,episode
3546816,Tactical Village,2014,TV-14,"Comedy, Crime",Fred Goss,"Daniel J. Goor (creator), Michael Schur (creator), Luke Del Tredici, Gil Ozeri (executive story editor)","Andy Samberg, Stephanie Beatriz, Terry Crews, Melissa Fumero",English,USA,episode
